clients_id;policies_id;effective_date;status;clients_name;email;risk_level;type;coverage_amount;premium;agents_id;agents_name;agents_region
215;18;2025/01/07;Approved;John Gallagher;sandra03@example.com;High;Life;654277;305;32;Sean Allen MD;South Dakota
1135;49;2025/01/03;Approved;James Miller;john43@example.com;High;Health;433200;96;2;Cindy Lewis;Montana
431;123;2025/02/12;Approved;Lynn Bush;raymondbeck@example.net;Low;Life;738677;319;6;George Mendoza;New Jersey
1484;104;2025/01/20;Approved;Robert Bryan;kellycollier@example.net;High;Auto;688463;300;43;Sherry Christian;Maryland
831;127;2025/02/18;Pending;Veronica Hansen;sarahlee@example.com;Medium;Life;798676;240;93;Rodney Bray;Colorado
2920;14;2025/02/17;Approved;Joshua Taylor;kendra70@example.org;Low;Home;216264;238;29;Heather Ellis;Minnesota
433;46;2025/02/22;Pending;Benjamin Moody;snunez@example.com;High;Home;403673;191;3;Joseph Fuller;Missouri
1445;96;2025/01/20;Approved;Stephen Scott;matthew95@example.net;High;Home;600041;390;1;Benjamin Nunez;Nevada
916;16;2025/02/19;Pending;James Baker;xholmes@example.org;Low;Home;220557;68;67;John King;Hawaii
2004;72;2025/01/22;Approved;Tyler Silva;steinbrian@example.org;High;Life;365909;413;41;Natasha Gallagher;Florida
1567;170;2025/02/16;Pending;Monica Neal;ebond@example.org;Medium;Auto;490233;51;64;Katherine Joseph;Texas
464;62;2025/01/10;Rejected;Daniel Brown;orrlaura@example.com;High;Health;246755;65;84;Brandon Leonard;Vermont
1212;163;2025/02/09;Rejected;Edward Bennett;mark11@example.net;High;Life;779568;127;74;Matthew Powers;Texas
2054;91;2025/02/13;Rejected;Kyle Huang;beth42@example.org;High;Auto;29112;431;72;Kevin Guzman;Nevada
2349;110;2025/01/03;Approved;Sarah Morrow;belljessica@example.org;Low;Auto;884611;365;18;Crystal Roth;Pennsylvania
1858;114;2025/02/21;Pending;Mr. John Brown;kfrancis@example.org;High;Life;151208;405;74;Matthew Powers;Texas
717;111;2025/02/11;Rejected;Vanessa Holt;danny36@example.net;Low;Home;88905;493;47;Angela Gibson;Minnesota
1140;98;2025/01/06;Pending;Kim Osborne;tperez@example.net;High;Auto;60558;248;75;Patrick Owens;Florida
1407;113;2025/01/28;Pending;Rhonda Madden;jacob47@example.net;Low;Home;961541;287;1;Benjamin Nunez;Nevada
723;15;2025/01/23;Approved;Jason Conway;perezwesley@example.com;Medium;Health;897735;222;22;Victoria Yang;Massachusetts
2470;133;2025/02/21;Rejected;Mackenzie Solomon;kevin55@example.com;Medium;Life;241299;292;47;Angela Gibson;Minnesota
1416;165;2025/01/12;Approved;Alyssa Mosley;mcdonaldmary@example.net;Low;Auto;745744;181;18;Crystal Roth;Pennsylvania
2964;10;2025/01/25;Rejected;Kyle Campos;olevine@example.com;Medium;Home;290745;401;7;Heather Burgess;Montana
1511;191;2025/01/05;Approved;Rebecca Wiggins;elizabeth10@example.com;Low;Health;218222;190;74;Matthew Powers;Texas
55;104;2025/01/07;Pending;James Williams;jasmine28@example.com;Low;Auto;688463;300;43;Sherry Christian;Maryland
2941;57;2025/01/13;Approved;Angela Jones;allisonsmith@example.net;High;Life;456162;159;34;Mrs. Jamie King MD;Hawaii
2129;95;2025/01/19;Pending;Martin Burke;janetdaniel@example.net;Low;Home;496348;413;34;Mrs. Jamie King MD;Hawaii
188;182;2025/01/26;Rejected;William Conner;matthewgarcia@example.org;Medium;Life;270417;227;13;Anthony Bailey;Kansas
805;170;2025/02/01;Pending;Mrs. Kimberly Hays;armstrongjohn@example.com;Medium;Auto;490233;51;64;Katherine Joseph;Texas
1320;73;2025/01/08;Rejected;Richard Gomez;michaelmcclain@example.org;High;Auto;875283;427;100;Linda Glenn;Georgia
2112;136;2025/01/01;Approved;Daniel Obrien;greerjonathan@example.net;High;Auto;830506;273;95;Lori Richardson;Montana
1481;118;2025/01/31;Rejected;Brett Jackson;carterbrian@example.net;High;Health;734287;278;25;Alan Stafford;Hawaii
2805;93;2025/01/09;Pending;Matthew James;michelle28@example.com;High;Home;408049;312;44;Brittany Norris;Louisiana
2922;92;2025/02/16;Pending;Hailey Mendez;eguzman@example.net;Low;Auto;64224;460;57;Stephen Lucas;Iowa
2235;85;2025/01/18;Pending;Brenda King;mhall@example.com;Low;Life;720208;142;88;Thomas Crawford;Indiana
463;134;2025/01/27;Pending;Joy Sandoval MD;jacob90@example.org;Low;Life;899137;216;75;Patrick Owens;Florida
2176;42;2025/01/27;Pending;Donald Sheppard;iheath@example.org;Low;Auto;445958;287;6;George Mendoza;New Jersey
1270;188;2025/02/21;Rejected;Cory Shelton;stephenwise@example.net;Medium;Health;681662;206;62;Richard Perez;Oklahoma
2173;32;2025/01/06;Pending;Kayla Brock;dakota83@example.com;Medium;Life;478059;462;70;Gregory Allison;Tennessee
2495;108;2025/01/18;Approved;Jay Copeland;abigailsimmons@example.org;Medium;Auto;963712;238;12;Tamara Blevins;Indiana
2908;166;2025/02/04;Rejected;Christopher Brown;qmartin@example.net;Medium;Life;237123;171;2;Cindy Lewis;Montana
2740;85;2025/02/20;Pending;Susan Sellers;rgomez@example.org;Medium;Life;720208;142;88;Thomas Crawford;Indiana
560;114;2025/01/31;Rejected;Jacqueline Woods;icameron@example.net;Low;Life;151208;405;74;Matthew Powers;Texas
1254;153;2025/01/18;Rejected;Laura Conner;samanthahenderson@example.com;Low;Auto;462655;288;89;Lisa Wilson;Arizona
1458;165;2025/01/26;Pending;Jonathan Yoder;jennifernelson@example.net;Medium;Auto;745744;181;18;Crystal Roth;Pennsylvania
1966;53;2025/02/07;Pending;Joseph Palmer;jonesjoseph@example.com;Medium;Home;975680;100;25;Alan Stafford;Hawaii
1100;120;2025/01/06;Approved;Michael Wright;kevinfarmer@example.org;Low;Auto;476608;128;73;James Krause;Louisiana
984;143;2025/02/07;Pending;Jade Miller;wrightsarah@example.net;Low;Health;784891;382;29;Heather Ellis;Minnesota
909;134;2025/01/10;Pending;Mark Fernandez;ujackson@example.com;High;Life;899137;216;75;Patrick Owens;Florida
282;155;2025/02/08;Pending;Rebecca Scott;nicholascohen@example.com;Low;Auto;912340;183;63;Sara Phillips;Kentucky
1746;114;2025/01/06;Rejected;Mr. Edward Mitchell;dominique40@example.net;High;Life;151208;405;74;Matthew Powers;Texas
2076;4;2025/01/25;Rejected;Shane Cooke;kristiweeks@example.net;Low;Health;95940;137;84;Brandon Leonard;Vermont
901;183;2025/02/20;Approved;Eric Hall;sean17@example.net;Medium;Auto;321466;299;61;Brenda Stone;New Jersey
1516;98;2025/02/17;Pending;John Foster;mcgeelisa@example.com;High;Auto;60558;248;75;Patrick Owens;Florida
1059;160;2025/01/03;Rejected;Dominique Lopez;aaronlane@example.com;Low;Health;476851;404;86;Christina Thompson;Oklahoma
845;64;2025/02/19;Approved;Regina Matthews;melissa59@example.org;High;Auto;71560;498;12;Tamara Blevins;Indiana
103;193;2025/01/05;Rejected;Ricardo Murray;colonaimee@example.org;Low;Health;913736;499;75;Patrick Owens;Florida
1573;12;2025/01/30;Approved;Gina Stevenson DVM;jmartin@example.net;Medium;Health;424279;58;39;Robert Meyer;Virginia
2086;169;2025/01/05;Rejected;Sarah Robinson;erikarobinson@example.net;Low;Life;870931;325;53;Susan Hernandez;Georgia
1442;158;2025/02/18;Pending;Hannah Miller;williamsashley@example.com;High;Auto;791867;285;37;Mary Lin;New Jersey
2662;25;2025/01/19;Pending;Lauren Cook;williammoreno@example.org;High;Health;595655;310;82;Alicia Butler;Maine
1986;81;2025/01/30;Approved;Jessica Hernandez;francisco46@example.net;Low;Auto;368167;219;88;Thomas Crawford;Indiana
2886;155;2025/02/15;Approved;Lucas Williams;jamesrhodes@example.org;High;Auto;912340;183;63;Sara Phillips;Kentucky
880;123;2025/02/04;Rejected;Yvette Carson;zburch@example.org;High;Life;738677;319;6;George Mendoza;New Jersey
429;96;2025/02/03;Approved;Scott Wallace;garrettjohn@example.com;High;Home;600041;390;1;Benjamin Nunez;Nevada
1504;84;2025/01/07;Rejected;Jennifer Browning;rachelarnold@example.net;Low;Auto;156331;195;67;John King;Hawaii
898;121;2025/01/10;Rejected;Joshua Smith;ashleydiaz@example.com;Medium;Life;329118;265;19;Dawn Kelly;Pennsylvania
1172;127;2025/01/01;Pending;Shannon Brennan;lonnie01@example.org;Low;Life;798676;240;93;Rodney Bray;Colorado
1919;78;2025/01/30;Rejected;Michael Smith;ggreen@example.com;Medium;Life;233269;138;98;Kim Williams;Maryland
157;115;2025/01/05;Approved;Jared Hobbs;davidharrell@example.net;Low;Health;416909;315;72;Kevin Guzman;Nevada
395;69;2025/01/18;Rejected;Nicole Short;kimberly07@example.net;High;Auto;243977;467;91;Crystal Oconnor;Kentucky
2991;123;2025/01/23;Pending;Caleb Ruiz;pearsonchristine@example.org;Low;Life;738677;319;6;George Mendoza;New Jersey
527;4;2025/02/06;Approved;Danielle Mathews;patriciahernandez@example.org;Low;Health;95940;137;84;Brandon Leonard;Vermont
1136;61;2025/01/12;Approved;Angel Serrano;david33@example.org;Medium;Home;239654;449;3;Joseph Fuller;Missouri
2353;186;2025/01/14;Rejected;Brenda Holmes;tylerelizabeth@example.net;Low;Home;761050;271;25;Alan Stafford;Hawaii
120;107;2025/01/30;Approved;Karen Bush;josephstewart@example.com;High;Life;234951;170;16;Pamela Garcia;New Mexico
1836;37;2025/01/19;Rejected;Kyle Rodriguez;masonjason@example.com;High;Health;138022;104;28;William Colon;Wisconsin
2697;115;2025/02/05;Rejected;Karen White;harrisgavin@example.net;Medium;Health;416909;315;72;Kevin Guzman;Nevada
1993;106;2025/01/20;Pending;Jenna Coleman;bobby77@example.net;High;Auto;778796;268;55;Sheri White;Vermont
1764;194;2025/01/23;Approved;Emily Miles;bwood@example.org;Low;Life;882592;419;4;Krista Oliver;Maryland
2005;50;2025/01/25;Rejected;Paul Blackwell;jeanbarr@example.com;High;Auto;571724;329;41;Natasha Gallagher;Florida
1351;133;2025/02/20;Approved;Courtney Carter;andrea04@example.org;High;Life;241299;292;47;Angela Gibson;Minnesota
1151;118;2025/01/14;Rejected;Hannah Richardson;petersontaylor@example.com;High;Health;734287;278;25;Alan Stafford;Hawaii
312;94;2025/02/14;Pending;Jose Graham;mknight@example.org;Medium;Auto;203316;357;98;Kim Williams;Maryland
2346;39;2025/02/17;Pending;Amber Smith;xmaynard@example.com;Low;Home;335206;89;85;Lindsay Dyer;Illinois
509;44;2025/01/08;Approved;Dave Hurley;joshua72@example.org;High;Health;23331;127;73;James Krause;Louisiana
1439;128;2025/01/23;Pending;John Melton;james76@example.net;High;Life;757566;493;13;Anthony Bailey;Kansas
1404;145;2025/02/07;Rejected;Veronica Parks;markglass@example.org;Medium;Life;130649;367;88;Thomas Crawford;Indiana
770;86;2025/01/04;Pending;Mary Sims;woodardjames@example.com;Medium;Life;12247;379;52;Jack Freeman;North Dakota
1955;92;2025/02/16;Approved;Daniel Le;claytoncrystal@example.com;High;Auto;64224;460;57;Stephen Lucas;Iowa
2256;176;2025/01/17;Rejected;Christopher Cooke;travis12@example.com;High;Auto;894774;246;62;Richard Perez;Oklahoma
198;71;2025/01/08;Pending;Leslie Rodriguez;greentina@example.org;Low;Auto;648618;406;78;Joseph Johnson;Illinois
2457;180;2025/02/08;Approved;Randy Mullins;sali@example.net;Medium;Auto;157874;283;75;Patrick Owens;Florida
2766;49;2025/02/21;Rejected;John Hernandez;gchen@example.com;High;Health;433200;96;2;Cindy Lewis;Montana
2228;102;2025/02/01;Pending;Jeffery Campbell;betty90@example.org;Medium;Health;768917;427;67;John King;Hawaii
1786;168;2025/02/20;Approved;Monica Klein;diana39@example.org;High;Health;833886;54;100;Linda Glenn;Georgia
919;28;2025/01/23;Rejected;Ariana Huynh;jake70@example.org;High;Auto;697016;180;45;Brenda Smith;Rhode Island
2113;192;2025/02/09;Pending;Laura Olson;coreydelacruz@example.net;Medium;Home;672241;331;37;Mary Lin;New Jersey
1915;81;2025/02/15;Pending;Michael Mays;whitetheresa@example.com;Medium;Auto;368167;219;88;Thomas Crawford;Indiana
2682;153;2025/02/18;Approved;Erika Martin;saramiller@example.com;High;Auto;462655;288;89;Lisa Wilson;Arizona
2015;86;2025/01/02;Rejected;Tommy Mitchell;theodoresmith@example.org;Medium;Life;12247;379;52;Jack Freeman;North Dakota
2300;91;2025/01/13;Rejected;Daniel Decker;smithscott@example.org;Low;Auto;29112;431;72;Kevin Guzman;Nevada
1277;3;2025/01/13;Pending;Gwendolyn Perkins;mcneilnicholas@example.com;High;Life;811273;85;14;Michael Hall;Arkansas
1819;184;2025/02/01;Pending;Edward Thomas;lauraharvey@example.org;Low;Health;261937;114;44;Brittany Norris;Louisiana
901;199;2025/02/02;Rejected;Eric Hall;sean17@example.net;Medium;Home;901856;317;2;Cindy Lewis;Montana
2442;112;2025/01/08;Approved;William Anthony;rhonda53@example.org;Medium;Life;789532;448;14;Michael Hall;Arkansas
1193;12;2025/01/21;Pending;David Griffin;waderobert@example.com;High;Health;424279;58;39;Robert Meyer;Virginia
238;131;2025/01/29;Pending;Sarah Smith;johnsonjames@example.org;Medium;Home;166118;226;35;Tyler Velez;Tennessee
1023;187;2025/01/15;Rejected;Kimberly Perry;malonebenjamin@example.net;High;Home;452927;443;44;Brittany Norris;Louisiana
1981;28;2025/01/15;Approved;Leslie Haley;caldwellhannah@example.com;Low;Auto;697016;180;45;Brenda Smith;Rhode Island
52;179;2025/02/12;Rejected;Oscar Farmer;nicolecase@example.org;Medium;Auto;285534;213;30;Cheryl Jones;Michigan
1254;107;2025/01/06;Rejected;Laura Conner;samanthahenderson@example.com;Low;Life;234951;170;16;Pamela Garcia;New Mexico
2503;42;2025/01/27;Pending;Kevin Johnson;kleinkatie@example.net;High;Auto;445958;287;6;George Mendoza;New Jersey
1249;131;2025/01/20;Rejected;Joshua Johnson;kimberly29@example.com;High;Home;166118;226;35;Tyler Velez;Tennessee
2110;5;2025/01/21;Pending;Gary Summers;krivera@example.net;Medium;Auto;105400;235;84;Brandon Leonard;Vermont
622;20;2025/01/24;Approved;Susan Owens;juan69@example.com;Medium;Auto;365216;67;54;Michael Taylor;Wyoming
185;141;2025/01/05;Rejected;Katherine Wilson;kendrageorge@example.com;Low;Life;978508;385;52;Jack Freeman;North Dakota
80;179;2025/01/04;Approved;Jessica Baker DDS;john81@example.org;High;Auto;285534;213;30;Cheryl Jones;Michigan
2637;188;2025/01/01;Pending;Marc Arias;vcox@example.org;Medium;Health;681662;206;62;Richard Perez;Oklahoma
878;119;2025/01/23;Pending;Brooke Flores;martintami@example.org;High;Auto;402757;367;43;Sherry Christian;Maryland
2064;65;2025/01/28;Rejected;Bradley Scott;parrishkelsey@example.com;Low;Home;235149;357;4;Krista Oliver;Maryland
1954;24;2025/01/24;Pending;Evelyn Jones;tim35@example.org;Medium;Health;316573;485;79;Julie Best;Arkansas
1954;52;2025/01/28;Approved;Evelyn Jones;tim35@example.org;Medium;Health;641325;82;67;John King;Hawaii
836;57;2025/02/20;Approved;Robin Martin;grace85@example.org;High;Life;456162;159;34;Mrs. Jamie King MD;Hawaii
1042;179;2025/02/05;Approved;Kristen Davis;ukoch@example.net;Medium;Auto;285534;213;30;Cheryl Jones;Michigan
1692;68;2025/02/21;Rejected;Carol Patterson;nchavez@example.com;High;Home;669923;425;82;Alicia Butler;Maine
1008;48;2025/02/01;Rejected;Robert Rose;matthewwillis@example.org;Medium;Health;878418;75;17;Paul Lopez;Maine
77;84;2025/01/06;Pending;Denise Webb;richard30@example.org;Low;Auto;156331;195;67;John King;Hawaii
821;28;2025/01/21;Approved;Rachel Allen;richard98@example.com;High;Auto;697016;180;45;Brenda Smith;Rhode Island
444;170;2025/01/29;Rejected;Jacqueline Wong;andreabradley@example.com;Low;Auto;490233;51;64;Katherine Joseph;Texas
1931;8;2025/01/03;Pending;Leroy Robinson;adkinsmichael@example.org;Low;Life;118566;73;49;Sheila Suarez;Hawaii
1231;41;2025/02/06;Approved;Brianna Wood;jodi85@example.com;Medium;Health;807805;148;23;Ryan Taylor;New Jersey
2936;81;2025/01/01;Rejected;Zachary Keller;larryharding@example.org;Low;Auto;368167;219;88;Thomas Crawford;Indiana
1792;48;2025/01/20;Rejected;Angela Nguyen;holmestamara@example.org;Medium;Health;878418;75;17;Paul Lopez;Maine
377;157;2025/01/31;Pending;Anna Schwartz;lauracrosby@example.org;Medium;Life;945694;440;2;Cindy Lewis;Montana
1529;63;2025/02/14;Approved;Christopher Mata;westjulia@example.com;High;Health;78126;55;61;Brenda Stone;New Jersey
835;110;2025/01/04;Approved;Penny Davis;justin82@example.net;Low;Auto;884611;365;18;Crystal Roth;Pennsylvania
173;127;2025/02/17;Rejected;Justin Stevens;john97@example.net;Medium;Life;798676;240;93;Rodney Bray;Colorado
151;120;2025/02/07;Approved;Wayne Singh;joseph76@example.com;High;Auto;476608;128;73;James Krause;Louisiana
2329;198;2025/02/03;Pending;Kyle Martinez;christopher53@example.net;High;Health;359525;100;42;Jessica Lopez;Tennessee
1430;74;2025/01/11;Pending;James Schwartz;jonespatrick@example.net;High;Home;938081;246;22;Victoria Yang;Massachusetts
2723;171;2025/01/30;Pending;Donald Reid;brianmartinez@example.net;High;Health;842685;441;22;Victoria Yang;Massachusetts
1910;101;2025/01/09;Approved;Jenna Mccann;dshaw@example.org;High;Health;914980;493;24;Andre Hall;Oregon
83;152;2025/01/29;Pending;Charles Underwood;hstone@example.org;Low;Auto;75331;326;99;Meagan Martin;Idaho
1710;196;2025/01/15;Rejected;David Mclean;jenniferwilliams@example.net;Low;Auto;531868;244;100;Linda Glenn;Georgia
1461;160;2025/01/13;Approved;Jim Smith;dweiss@example.com;High;Health;476851;404;86;Christina Thompson;Oklahoma
2328;98;2025/01/03;Approved;Dustin Fischer;crystal53@example.org;Low;Auto;60558;248;75;Patrick Owens;Florida
459;157;2025/01/31;Pending;Jennifer Harrell;robert81@example.net;Low;Life;945694;440;2;Cindy Lewis;Montana
265;194;2025/01/09;Approved;Jeffrey Carter;tara08@example.net;Medium;Life;882592;419;4;Krista Oliver;Maryland
886;70;2025/02/03;Rejected;Kimberly Baker;ashley33@example.com;High;Home;46223;490;60;Renee Ruiz;New Jersey
2214;198;2025/02/19;Approved;Abigail Fields;grantparker@example.net;Medium;Health;359525;100;42;Jessica Lopez;Tennessee
181;178;2025/01/19;Rejected;Michael Rush;barberbrian@example.com;Medium;Auto;800620;90;49;Sheila Suarez;Hawaii
1179;14;2025/01/11;Pending;Frank Graves;larry79@example.com;Medium;Home;216264;238;29;Heather Ellis;Minnesota
532;104;2025/01/15;Approved;Anthony Mills;hannah94@example.com;Medium;Auto;688463;300;43;Sherry Christian;Maryland
1924;78;2025/01/18;Approved;Kevin Hill;cwallace@example.com;Medium;Life;233269;138;98;Kim Williams;Maryland
471;107;2025/02/22;Rejected;Matthew Smith;trosario@example.net;Low;Life;234951;170;16;Pamela Garcia;New Mexico
2918;148;2025/01/21;Pending;Kimberly Lewis;hillgarrett@example.net;Medium;Home;220864;360;69;Chelsea Harmon;Rhode Island
2765;38;2025/01/22;Pending;Rachel Johnson;scott89@example.com;High;Life;391994;203;39;Robert Meyer;Virginia
2341;110;2025/02/19;Pending;Brenda Nunez;murrayeric@example.com;Low;Auto;884611;365;18;Crystal Roth;Pennsylvania
993;91;2025/01/15;Rejected;Richard Duran;stewartjennifer@example.org;High;Auto;29112;431;72;Kevin Guzman;Nevada
636;153;2025/01/21;Rejected;Kevin Reed;ryan01@example.com;Medium;Auto;462655;288;89;Lisa Wilson;Arizona
2067;100;2025/01/14;Rejected;Veronica Dyer;tiffanykelly@example.org;Low;Auto;820964;181;9;Michelle Allison;Connecticut
3000;180;2025/02/14;Rejected;Heather Black;phartman@example.org;Low;Auto;157874;283;75;Patrick Owens;Florida
2089;39;2025/02/03;Rejected;Taylor Bishop;mitchellnewman@example.net;Low;Home;335206;89;85;Lindsay Dyer;Illinois
81;12;2025/01/05;Rejected;Anthony Hawkins;allisoncrystal@example.org;Medium;Health;424279;58;39;Robert Meyer;Virginia
503;72;2025/01/30;Approved;Robert Cruz;james35@example.com;High;Life;365909;413;41;Natasha Gallagher;Florida
1919;112;2025/02/15;Pending;Michael Smith;ggreen@example.com;Medium;Life;789532;448;14;Michael Hall;Arkansas
2176;167;2025/02/13;Pending;Donald Sheppard;iheath@example.org;Low;Home;947013;459;75;Patrick Owens;Florida
142;146;2025/01/10;Rejected;Paige Adams;danielmichael@example.com;Medium;Home;975862;428;3;Joseph Fuller;Missouri
1255;95;2025/01/04;Approved;Alexander Brown;alexanderanderson@example.org;High;Home;496348;413;34;Mrs. Jamie King MD;Hawaii
476;56;2025/01/22;Rejected;Dana Scott;mathewterry@example.net;Medium;Auto;301105;352;64;Katherine Joseph;Texas
1303;30;2025/01/27;Pending;Christopher Phillips;xgarza@example.com;Low;Life;858359;114;66;Ronald Hampton;California
2457;171;2025/02/01;Rejected;Randy Mullins;sali@example.net;Medium;Health;842685;441;22;Victoria Yang;Massachusetts
2225;2;2025/01/18;Pending;Kimberly Palmer;matthew99@example.org;High;Auto;795120;438;66;Ronald Hampton;California
